CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
American Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10486,AMST,333,A,Junior Seminar,4,J Grammer,W,1400,1630,,NA,NA,Gailor Hall 019,15,6,Available: 9,,NA
10632,ANTH,307,A,The Archaeology of Southeastern United States,4,M McCollough,W,1530,1830,,NA,NA,Woods Laboratories 301,15,15,Closed,,NA
10278,ARTH,212,A,American Animation, 1910-1960,4,G Clark,TR,930,1045,,NA,NA,Carnegie Hall 302,20,22,Closed,Reserved Seats: seniors-5 (none available), juniors-5 (none available), sophomores-5 (none available), returning freshmen-5 (2 available),NA
10279,ARTH,212,B,American Animation, 1910-1960,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,20,20,Closed,Reserved Seats: seniors-5 (none available), juniors-5 (none available), sophomores-5 (2 available), returning freshmen-5 (none available),NA
10283,ARTH,310,A,Far East in American Visual Culture,4,M Oba,M,1400,1630,,NA,NA,Gailor Hall 230,15,5,Available: 10,Writing Intensive; Prerequisites: One course in art history, Asian studies or American studies,NA
10276,ARTH,347,A,Matthew Barneyâ€™s Cremaster Cycle,4,C Mansfield,TR,1100,1215,,NA,NA,Carnegie Hall 304,14,20,Closed,Writing Intensive; Instructor permission required,NA
10475,ENGL,378,A,American Literature II,4,E Grammer,TR,930,1045,,NA,NA,Gailor Hall 110,25,23,Available: 2,,NA
10478,ENGL,394,A,Literature of the American South,4,J Grammer,MWF,900,950,,NA,NA,Gailor Hall 110,25,26,Closed,,NA
10479,ENGL,395,A,African-American Literature,4,E Grammer,M,1400,1630,,NA,NA,Gailor Hall 114,15,12,Available: 3,Writing Intensive,NA
10480,ENGL,396,A,American Environmental Literature,4,J Gatta,MWF,1000,1050,,NA,NA,Gailor Hall 130,25,14,Available: 11,,NA
10481,ENGL,397,A,Contemporary American Fiction,4,T Carlson,W,1400,1630,,NA,NA,duPont Library 215,15,14,Available: 1,Writing Intensive,NA
10345,HIST,202,A,History of the United States II,4,A Scott,MWF,800,850,,NA,NA,Walsh-Ellett Hall 306,25,25,Closed,,NA
10351,HIST,231,A,African-American History to 1865,4,H Roberson,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 202,20,21,Closed,,NA
10686,HIST,316,A,The African-American Church in Slavery and Freedom,4,H Roberson,M,1400,1630,,NA,NA,Walsh-Ellett Hall 312,15,12,Available: 3,Writing Intensive,NA
10355,HIST,322,A,Southern Lives,4,J Willis,TR,930,1045,,NA,NA,Walsh-Ellett Hall 204,15,14,Available: 1,Writing Intensive; Waitlist - contact instructor,NA
10364,HIST,393,A,America's Civil War,4,J Willis,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 204,15,14,Available: 1,Writing Intensive; Waitlist - contact instructor,NA
10586,MUSC,223,A,American Music,4,S Miller,TR,1100,1215,,NA,NA,Guerry Hall 131,15,10,Available: 5,Writing Intensive; Prerequisites: MUSC 101 or HUMN 202,NA
10332,PHIL,311,A,American Philosophy,4,B Garland,TR,930,1045,,NA,NA,Guerry Hall 204,22,17,Available: 5,Prerequisites: One course in philosophy at the 100- or 200-level (excluding PHIL 201),NA
10440,POLS,203,A,The Presidency,4,C Brockett,WF,1100,1215,,NA,NA,Walsh-Ellett Hall 210,30,28,Available: 2,,NA
10441,POLS,204,A,Legislative Process,4,A Hatcher,TR,1300,1415,,NA,NA,Walsh-Ellett Hall 206,25,25,Closed,,NA
10444,POLS,304,A,American Political Thought,4,G McKeen,MW,1400,1515,,NA,NA,Walsh-Ellett Hall 304,25,25,Closed,,NA
10446,POLS,322,A,United States Foreign Policy,4,B Ward,MWF,800,850,,NA,NA,Guerry Hall 204,25,15,Available: 10,,NA
10450,POLS,390,A,The United Nations,4,E Dunn,TR,1100,1215,,NA,NA,Guerry Hall 1,25,11,Available: 14,,NA
Anthropology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10628,ANTH,104,A,Introductory Cultural Anthropology,4,D Murdock,MWF,800,850,,NA,NA,Woods Laboratories 342,22,21,Available: 1,Reserved Seats: sophomores-6 (none available), returning freshmen-10 (none available),NA
10692,ANTH,180,A,Archaeology of Britain,4,I Ralston,WR,1300,1415,,NA,NA,Woods Laboratories 340,23,24,Closed,Reserved Seats: seniors-6 (2 available), juniors-8 (4 available),NA
10629,ANTH,202,A,World Prehistory,4,C Ray,TR,930,1045,,NA,NA,Woods Laboratories 340,23,23,Closed,Reserved Seats: seniors-5 (none available), juniors-8 (5 available),NA
10630,ANTH,202,B,World Prehistory,4,C Ray,TR,1100,1215,,NA,NA,Woods Laboratories 340,23,24,Closed,Reserved Seats: seniors-5 (none available), juniors-8 (none available),NA
10631,ANTH,222,A,Celtic Culture and Archaeology,4,C Ray,MW,1100,1215,,NA,NA,Woods Laboratories 234,23,27,Closed,Reserved Seats: seniors-8 (none available), juniors-8 (5 available),NA
10632,ANTH,307,A,The Archaeology of Southeastern United States,4,M McCollough,W,1530,1830,,NA,NA,Woods Laboratories 301,15,15,Closed,,NA
10633,ANTH,320,A,Marriage, Family, and Kinship,4,J Hamer,TR,930,1045,,NA,NA,Woods Laboratories 342,15,13,Available: 2,,NA
10634,ANTH,321,A,Women in Cross-Cultural Perspective,4,D Murdock,MWF,1000,1050,,NA,NA,Woods Laboratories 342,15,13,Available: 2,Writing Intensive,NA
10699,ANTH,370,A,Religious Ethos and Identity in Campus Life,4,R O'Connor,R,1300,1530,,NA,NA,Woods Laboratories 342,15,8,Available: 7,Instructor permission required,NA
10669,ANTH,391,A,Junior Tutorial,4,R O'Connor,T,1400,1630,,NA,NA,Woods Laboratories 342,15,9,Available: 6,Writing Intensive; Open only to students pursuing majors in anthropology; Prerequisite: ANTH 104,NA
10636,ANTH,402,A,Senior Seminar,4,D Murdock,M,1300,1530,,NA,NA,Woods Laboratories ,15,9,Available: 6,Writing Intensive; Open only to students pursuing majors in anthropology,NA
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10297,ART,103,A,Introduction to Lens and Time-based Media,4,P Malde,M,1400,1630,,NA,NA,duPont Library G31,18,18,Closed,Reserved Seats: returning freshmen-9 (4 available); Instructor permission required; Studio Art Fee-Malde: $100,NA
10298,ART,104,A,Introduction to Three- and Four-Dimensional Media,4,G Pond,M,1400,1630,,NA,NA,Nabit Art Building ,18,19,Closed,Reserved Seats: returning freshmen-6 (none available); Studio Art Fee-Malde: $110,NA
10284,ART,105,A,Introduction to Painting and Drawing Processes and Theory,4,J Ryan,T,1400,1630,,NA,NA,Nabit Art Building ,18,19,Closed,Reserved Seats: returning freshmen-9 (none available); Waitlist - contact instructor,NA
10772,ART,105,B,Introduction to Painting and Drawing Processes and Theory,4,J Ryan,R,1400,1630,,NA,NA,Nabit Art Building ,12,11,Available: 1,Waitlist - contact instructor,NA
10285,ART,251,A,Intermediate Drawing,4,J Ryan,W,1400,1630,,NA,NA,Nabit Art Building ,12,5,Available: 7,Prerequisites: ART 151 or ART 105,NA
10286,ART,263,A,Intermediate Documentary Projects in Photography,4,P Malde,W,1400,1630,,NA,NA,Carnegie Hall 302,15,11,Available: 4,Writing Intensive; Prerequisites: ART 103 or ART 104 or ART 143 or ART 343; Studio Art Fee-Malde: $150,NA
10287,ART,281,A,Intermediate Sculpture,4,G Pond,R,1400,1630,,NA,NA,Nabit Art Building ,12,3,Available: 9,Prerequisites: ART 181 or ART 104; Sculpture Fee: $175,NA
10288,ART,291,A,Intermediate Painting,4,J Ryan,R,1400,1630,,NA,NA,Nabit Art Building ,15,3,Available: 12,Prerequisites: ART 105 or ART 191,NA
10289,ART,351,A,Advanced Drawing,4,J Ryan,W,1400,1630,,NA,NA,Nabit Art Building ,8,4,Available: 4,Prerequisite: ART 251,NA
10290,ART,381,A,Advanced Sculpture,4,G Pond,R,1400,1630,,NA,NA,Nabit Art Building ,8,3,Available: 5,Prerequisite: ART 281; Sculpture Fee: $175,NA
10291,ART,419,A,Junior Tutorial in Art-II,4,P Malde,T,1400,1630,,NA,NA,Carnegie Hall 302,24,13,Available: 11,Open only to students pursuing majors in art,NA
10292,ART,430,A,Senior Seminar,4,G Pond,T,1400,1630,,NA,NA,Nabit Art Building ,24,9,Available: 15,Writing Intensive; Open only to students pursuing majors in art,NA
10280,ARTH,104,A,Survey of Western Art II,4,M Brennecke,TR,1100,1215,,NA,NA,Carnegie Hall 306,20,28,Closed,,NA
10281,ARTH,104,B,Survey of Western Art II,4,M Brennecke,TR,1300,1415,,NA,NA,Carnegie Hall 306,20,22,Closed,,NA
10295,ARTH,107,A,The Films of Alfred Hitchcock,4,L Richardson,TR,1100,1215,,NA,NA,Gailor Hall 011,20,18,Available: 2,Instructor permission required,NA
10278,ARTH,212,A,American Animation, 1910-1960,4,G Clark,TR,930,1045,,NA,NA,Carnegie Hall 302,20,22,Closed,Reserved Seats: seniors-5 (none available), juniors-5 (none available), sophomores-5 (none available), returning freshmen-5 (2 available),NA
10279,ARTH,212,B,American Animation, 1910-1960,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,20,20,Closed,Reserved Seats: seniors-5 (none available), juniors-5 (none available), sophomores-5 (2 available), returning freshmen-5 (none available),NA
10283,ARTH,310,A,Far East in American Visual Culture,4,M Oba,M,1400,1630,,NA,NA,Gailor Hall 230,15,5,Available: 10,Writing Intensive; Prerequisites: One course in art history, Asian studies or American studies,NA
10274,ARTH,317,A,Junior Seminar,4,C Mansfield,T,1400,1630,,NA,NA,Carnegie Hall 304,14,14,Closed,Writing Intensive; Open only to students pursuing majors in art history,NA
10275,ARTH,317,B,Junior Seminar,4,C Mansfield,R,1400,1630,,NA,NA,Carnegie Hall 304,14,10,Available: 4,Writing Intensive; Open only to students pursuing majors in art history,NA
10277,ARTH,320,A,Medieval Art,4,G Clark,TBA,NA,NA,,NA,NA,TBA,20,20,Closed,Prerequisites: ARTH 103 or ARTH 104 or HUMN 102,NA
10282,ARTH,338,A,British Art,4,M Brennecke,MWF,1000,1050,,NA,NA,Carnegie Hall 304,15,16,Closed,Prerequisite: ARTH 104,NA
10276,ARTH,347,A,Matthew Barney,4,C Mansfield,TR,1100,1215,,NA,NA,Carnegie Hall 304,14,20,Closed,Writing Intensive; Instructor permission required,NA
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10283,ARTH,310,A,Far East in American Visual Culture,4,M Oba,M,1400,1630,,NA,NA,Gailor Hall 230,15,5,Available: 10,Writing Intensive; Prerequisites: One course in art history, Asian studies or American studies,NA
10369,ASIA,100,A,Introduction to Asian Studies,4,J Oba,TR,1100,1215,,NA,NA,Gailor Hall 128,25,26,Closed,,NA
10683,ASIA,207,A,Memory in Chinese and Japanese Cinema,4,J Xiao,T,1300,1530,M,1900,2130,Gailor Hall 103,22,5,Available: 17,,NA
10370,CHIN,104,A,Elementary Chinese II,4,J Xiao,MW,900,950,TR,830,920,Gailor Hall 230,25,12,Available: 13,Prerequisite: CHIN 103,NA
10371,CHIN,301,A,Advanced Chinese,4,J Xiao,MW,1100,1150,R,1400,1450,Gailor Hall 230,25,3,Available: 22,Prerequisite: CHIN 203,NA
10622,ECON,309,A,Women in the Economy,4,Y Mohiuddin,R,1400,1630,,NA,NA,Walsh-Ellett Hall 310,20,20,Closed,Writing Intensive; Prerequisite: ECON 101,NA
10348,HIST,216,A,History of Japan,4,H Goldberg,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 308,25,25,Closed,,NA
10363,HIST,388,A,The United States and Vietnam since 1945,4,H Goldberg,TR,800,850,M,1900,2100,Walsh-Ellett Hall 308,25,28,Closed,Open only to students pursuing majors in Asian studies, history, politics, or third world studies; Hist/PolS/TWSt/Asia,NA
10367,JAPN,104,A,Elementary Japanese II,4,M Oba,TWRF,1300,1350,,NA,NA,Gailor Hall 230,15,9,Available: 6,Prerequisite: JAPN 103,NA
10368,JAPN,301,A,Composition and Conversation,4,M Oba,MWF,1000,1050,,NA,NA,Gailor Hall 230,15,5,Available: 10,Prerequisite: JAPN 203,NA
10704,MUSC,241,A,Listening to Asia,4,J Oba,TR,1230,1345,,NA,NA,Guerry Hall 131,15,9,Available: 6,Prerequisites: MUSC 101 or MUSC 105 or ASIA 100,NA
10447,POLS,326,A,Comparative Asian Politics,4,S Wilson,TR,930,1045,,NA,NA,Walsh-Ellett Hall 206,25,11,Available: 14,,NA
10508,RELG,162,A,Introduction to Asian Religions,4,T Martin-i-Pardo,TR,930,1045,,NA,NA,Walsh-Ellett Hall 210,22,23,Closed,Reserved Seats: sophomores-6 (none available), returning freshmen-6 (none available),NA
10509,RELG,162,B,Introduction to Asian Religions,4,T Martin-i-Pardo,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 210,22,21,Available: 1,Reserved Seats: sophomores-6 (none available), returning freshmen-6 (none available),NA
10510,RELG,361,A,New Religions,4,J Smith,MWF,900,950,,NA,NA,duPont Library G31,22,23,Closed,,NA
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10419,BIOL,107,A,People and the Environment,4,D McGrath,TR,800,915,,NA,NA,Woods Laboratories 103,20,22,Closed,Non-Lab Science,NA
10420,BIOL,114,A,Introduction to Botany,4,C Jordan,TR,930,1045,,NA,NA,Woods Laboratories 128,20,23,Closed,Non-Lab Science; Open only to freshmen and sophomores,NA
10421,BIOL,131,A,Evolution, Ecology and Biodiversity (Lab),0,K Zigler/J Evans,MWF,900,950,R,1330,1630,Woods Laboratories 128,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-7 (none available); Waitlist - contact instructor,NA
10422,BIOL,131,B,Evolution, Ecology and Biodiversity (Lab),0,D McGrath/D Haskell,MWF,1000,1050,W,1330,1630,Woods Laboratories 128,20,23,Closed,Lab Science; Reserved Seats: returning freshmen-7 (none available),NA
10423,BIOL,132,A,Cellular, Molecular and Physiological Biology (Lab),0,J Palisano/C Jordan,MWF,1100,1150,M,1330,1630,Woods Laboratories 113,20,21,Closed,Lab Science; Reserved Seats: returning freshmen-7 (none available); Waitlist - contact instructor,NA
10424,BIOL,132,B,Cellular, Molecular and Physiological Biology (Lab),0,J Palisano/J Verdoni,MWF,1100,1150,T,1330,1630,Woods Laboratories 113,20,21,Closed,Lab Science; Reserved Seats: returning freshmen-7 (none available); Waitlist - contact instructor,NA
10425,BIOL,201,A,Ornithology (Lab),4,D Haskell,MWF,800,850,R,1330,1630,Woods Laboratories 128,16,15,Available: 1,Lab Science; Prerequisites: BIOL 131 or BIOL 132,NA
10426,BIOL,209,A,Advanced Conservation Biology,4,J Evans,MWF,1100,1150,,NA,NA,Woods Laboratories 128,16,16,Closed,Non-Lab Science; Prerequisite: BIOL 131,NA
10427,BIOL,215,A,Fungi,2,L Jones,T,930,1045,,NA,NA,Woods Laboratories 103,16,15,Available: 1,,NA
10428,BIOL,216,A,Algae and Bryophytes,2,L Jones,R,930,1045,,NA,NA,Woods Laboratories 103,16,11,Available: 5,,NA
10429,BIOL,306,A,Biochemistry,4,J Verdoni,TR,1100,1215,,NA,NA,Woods Laboratories 113,8,10,Closed,Non-Lab Science; Prerequisites: BIOL 132 and CHEM 201,NA
10710,BIOL,308,A,Genetically Modified Organisms,4,C Jordan,R,1330,1600,,NA,NA,Woods Laboratories 103,16,7,Available: 9,Non-Lab Science; Prerequisite: BIOL 132,NA
10712,BIOL,316,A,Biochemistry (Lab),4,J Verdoni,TR,1100,1215,W,1330,1630,Woods Laboratories 113,8,6,Available: 2,Lab Science; Prerequisites: BIOL 132 and CHEM 201; Instructor permission required,NA
10432,BIOL,333,A,Developmental Biology (Lab),4,K Zigler,TR,800,915,T,1330,1630,Woods Laboratories 128,16,16,Closed,Lab Science; Prerequisites: BIOL 131 and BIOL 132,NA
10711,BIOL,339,A,Studio Course in Microbiology,4,J Palisano,MWF,900,950,,NA,NA,Woods Laboratories 103,16,13,Available: 3,Non-Lab Science,NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10513,CHEM,101,A,General Chemistry I (Lab),4,J Shibata,MWF,1000,1050,W,1330,1630,Woods Laboratories 113,16,16,Closed,Lab Science; Waitlist - contact instructor,NA
10514,CHEM,102,A,General Chemistry II (Lab),4,E Kirven,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,30,16,Available: 14,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
10515,CHEM,102,B,General Chemistry II (Lab),4,R Summers,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,30,42,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
10516,CHEM,102,L1,General Chemistry II (Lab),0,E Kirven,M,1330,1630,,NA,NA,Woods Laboratories 202,20,15,Available: 5,Lab Science; Prerequisites: CHEM 101 or CHEM 103; Instructor permission required,NA
10517,CHEM,102,L2,General Chemistry II (Lab),0,R Summers,T,1330,1630,,NA,NA,Woods Laboratories 202,20,16,Available: 4,Lab Science; Prerequisites: CHEM 101 or CHEM 103; Instructor permission required,NA
10518,CHEM,102,L3,General Chemistry II (Lab),0,J Shibata,R,1330,1630,,NA,NA,Woods Laboratories 202,20,18,Available: 2,Lab Science; Prerequisites: CHEM 101 or CHEM 103; Instructor permission required,NA
10785,CHEM,102,L4,General Chemistry II (Lab),0,K Walsh,W,1330,1630,,NA,NA,Woods Laboratories 202,20,9,Available: 11,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
10700,CHEM,110,A,The Science of Food and Cooking,4,D Miles,TR,1100,1215,,NA,NA,Woods Laboratories 216,20,19,Available: 1,Non-Lab Science; Instructor permission required,NA
10519,CHEM,202,A,Organic Chemistry II (Lab),4,K Walsh,MWF,800,850,,NA,NA,Woods Laboratories 216,30,24,Available: 6,Lab Science; Prerequisite: CHEM 201,NA
10520,CHEM,202,L1,Organic Chemistry II (Lab),0,K Walsh,M,1330,1630,,NA,NA,Woods Laboratories 205,15,14,Available: 1,Lab Science; Prerequisite: CHEM 201,NA
10521,CHEM,202,L2,Organic Chemistry II (Lab),0,E Kirven,W,1330,1630,,NA,NA,Woods Laboratories 205,15,10,Available: 5,Lab Science; Prerequisite: CHEM 201,NA
10522,CHEM,301,A,Junior Seminar,2,R Bachman,F,1330,1430,,NA,NA,Woods Laboratories 216,30,5,Available: 25,Non-Lab Science; Open only to juniors pursuing majors in chemistry,NA
10523,CHEM,306,A,Biochemistry,4,J Verdoni,TR,1100,1215,,NA,NA,Woods Laboratories 113,8,10,Closed,Non-Lab Science; Prerequisites: CHEM 201 and BIOL 132,NA
10524,CHEM,308,A,Inorganic Chemistry (Lab),4,R Bachman,MWF,1000,1050,W,1330,1630,Woods Laboratories 216,20,5,Available: 15,Lab Science; Writing Intensive,NA
10525,CHEM,311,A,Chemical Analysis (Lab),4,D Miles,MWF,900,950,M,1330,1630,Woods Laboratories 216,20,4,Available: 16,Lab Science; Writing Intensive; Prerequisite: CHEM 102,NA
10722,CHEM,316,A,Biochemistry (Lab),4,J Verdoni,TR,1100,1215,W,1330,1630,Woods Laboratories 113,8,6,Available: 2,Lab Science; Prerequisites: BIOL 132 and CHEM 201,NA
10526,CHEM,401,A,Senior Seminar,2,R Bachman,F,1330,1430,,NA,NA,Woods Laboratories 216,20,7,Available: 13,Non-Lab Science; Open only to seniors pursuing majors in chemistry,NA
10527,CHEM,417,A,Advanced Biochemistry,4,R Summers,MW,1100,1215,,NA,NA,Woods Laboratories 217,20,9,Available: 11,Non-Lab Science; Prerequisites: (BIOL 306 or CHEM 306) or CHEM 307,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10670,CLST,101,A,Classical Mythology,4,J Bruss,MWF,900,950,,NA,NA,Gailor Hall 128,25,24,Available: 1,,NA
10671,CLST,353,A,Latin Literature in Translation,4,C McDonough,R,1400,1650,,NA,NA,Gailor Hall 128,25,20,Available: 5,,NA
10372,GREK,104,A,Elementary Greek II,4,J Bruss,MWF,1200,1250,R,1215,1305,Gailor Hall 130,25,10,Available: 15,Prerequisite: GREK 103,NA
10373,GREK,302,A,Homer II,4,J Bruss,TR,930,1045,,NA,NA,Gailor Hall 019,25,5,Available: 20,Prerequisite: GREK 301,NA
10374,LATN,104,A,Elementary Latin II,4,C McDonough,MWF,1200,1250,R,1200,1250,Gailor Hall 019,15,18,Closed,Prerequisite: LATN 103,NA
10375,LATN,104,B,Elementary Latin II,4,D Seiters,MWF,900,950,T,1300,1350,Gailor Hall 019,15,14,Available: 1,Prerequisite: LATN 103,NA
10376,LATN,301,A,Introduction to Latin Epic,4,D Seiters,MWF,1100,1150,,NA,NA,Gailor Hall 128,15,16,Closed,Prerequisite: LATN 203,NA
10377,LATN,301,B,Introduction to Latin Epic,4,D Huber,MWF,1300,1350,,NA,NA,Gailor Hall 011,15,13,Available: 2,Prerequisite: LATN 203,NA
10378,LATN,307,A,Ovid,4,D Seiters,TR,1100,1215,,NA,NA,Gailor Hall 212,25,6,Available: 19,Prerequisite: LATN 301,NA
10379,LATN,404,A,Poetry of the Roman Empire,4,D Huber,MWF,1100,1150,,NA,NA,Gailor Hall 011,25,6,Available: 19,Prerequisite: LATN 301,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10395,CSCI,157,A,Introduction to Programming,4,S Carl,TR,930,1045,R,1400,1700,Woods Laboratories 136,25,12,Available: 13,,NA
10396,CSCI,257,A,Data Structures,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 119,25,1,Available: 24,Prerequisite: CSCI 157,NA
10397,CSCI,348,A,Databases,4,L Dale,TR,1100,1215,,NA,NA,Woods Laboratories 136,25,6,Available: 19,Prerequisites: CSCI 257 and MATH 215,NA
10398,CSCI,360,A,Principles of Interactive Computer Graphics,4,L Dale,MWF,1000,1050,,NA,NA,Woods Laboratories 119,25,9,Available: 16,Prerequisites: CSCI 257 and MATH 215,NA
